,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
2144,1.49E-197,0.598075356,0.653,0.215,4.70E-193,14,Esi2023femaleGene26112
2145,7.94E-191,0.520262268,0.57,0.181,2.50E-186,14,Esi2023femaleGene00313
2146,5.23E-187,0.412402227,0.615,0.198,1.65E-182,14,Esi2023femaleGene18117
2147,5.84E-179,0.507747169,0.502,0.154,1.84E-174,14,Esi2023femaleGene02660
2148,7.72E-179,0.436903772,0.596,0.196,2.43E-174,14,Esi2023femaleGene24470
2149,3.22E-172,0.549555708,0.588,0.203,1.01E-167,14,Esi2023femaleGene03664
2150,1.54E-169,0.500245497,0.659,0.238,4.85E-165,14,Esi2023femaleGene08012
2151,1.04E-148,0.400727245,0.502,0.166,3.27E-144,14,Esi2023femaleGene11885
2152,0,3.329101323,0.998,0.302,0,13,Esi2023femaleGene21263
2153,0,3.188078788,0.992,0.259,0,13,Esi2023femaleGene16649
2154,0,3.095198623,0.988,0.188,0,13,Esi2023femaleGene03514
2155,0,2.912293155,0.994,0.285,0,13,Esi2023femaleGene12403
2156,0,2.782869653,0.951,0.264,0,13,Esi2023femaleGene26136
2157,0,2.570187107,0.943,0.186,0,13,Esi2023femaleGene18117
2158,0,2.442004728,0.945,0.184,0,13,Esi2023femaleGene24470
2159,0,2.22033224,0.84,0.146,0,13,Esi2023femaleGene27623
2160,0,2.178011427,0.837,0.142,0,13,Esi2023femaleGene04348
2161,0,2.081907554,0.991,0.21,0,13,Esi2023femaleGene07376
2162,0,2.063012635,0.967,0.384,0,13,Esi2023femaleGene03247
2163,0,2.043297376,0.955,0.328,0,13,Esi2023femaleGene23762
2164,0,2.037743105,0.97,0.392,0,13,Esi2023femaleGene24782
2165,0,2.023674173,0.955,0.347,0,13,Esi2023femaleGene30873
2166,0,2.005435895,0.676,0.084,0,13,Esi2023femaleGene08534
2167,0,1.988188911,0.907,0.277,0,13,Esi2023femaleGene13867
2168,0,1.958607238,0.581,0.105,0,13,Esi2023femaleGene04042
2169,0,1.867523042,0.965,0.411,0,13,Esi2023femaleGene12716
2170,0,1.846650389,0.822,0.122,0,13,Esi2023femaleGene18115
2171,0,1.835076438,0.969,0.423,0,13,Esi2023femaleGene08606
2172,0,1.82712402,0.912,0.323,0,13,Esi2023femaleGene04080
2173,0,1.808813103,0.931,0.284,0,13,Esi2023femaleGene23525
2174,0,1.796657877,0.942,0.36,0,13,Esi2023femaleGene27056
2175,0,1.790765474,0.801,0.121,0,13,Esi2023femaleGene27766
2176,0,1.77855404,0.896,0.304,0,13,Esi2023femaleGene04087
2177,0,1.776551553,0.957,0.394,0,13,Esi2023femaleGene21101
2178,0,1.760991023,0.926,0.326,0,13,Esi2023femaleGene03100
2179,0,1.755541373,0.98,0.403,0,13,Esi2023femaleGene08469
2180,0,1.748046683,0.972,0.453,0,13,Esi2023femaleGene26604
2181,0,1.747250239,0.956,0.355,0,13,Esi2023femaleGene31417
2182,0,1.72811908,0.963,0.428,0,13,Esi2023femaleGene20447
2183,0,1.721497217,0.931,0.38,0,13,Esi2023femaleGene30693
2184,0,1.71347493,0.92,0.367,0,13,Esi2023femaleGene15767
2185,0,1.712967713,0.944,0.323,0,13,Esi2023femaleGene35096
2186,0,1.708716239,0.927,0.339,0,13,Esi2023femaleGene14382
2187,0,1.701527606,0.846,0.121,0,13,Esi2023femaleGene18111
2188,0,1.697682264,0.904,0.332,0,13,Esi2023femaleGene06189
2189,0,1.697338572,0.919,0.305,0,13,Esi2023femaleGene13879
2190,0,1.687410753,0.912,0.37,0,13,Esi2023femaleGene27203
2191,0,1.687097488,0.943,0.408,0,13,Esi2023femaleGene30239
2192,0,1.670899067,0.922,0.349,0,13,Esi2023femaleGene06518
2193,0,1.670585481,0.946,0.392,0,13,Esi2023femaleGene16831
2194,0,1.658720036,0.905,0.307,0,13,Esi2023femaleGene06254
2195,0,1.639055762,0.76,0.088,0,13,Esi2023femaleGene18963
2196,0,1.637611867,0.922,0.291,0,13,Esi2023femaleGene09865
2197,0,1.632528644,0.954,0.361,0,13,Esi2023femaleGene24035
2198,0,1.630819871,0.991,0.505,0,13,Esi2023femaleGene20426
2199,0,1.618339162,0.848,0.223,0,13,Esi2023femaleGene10227
2200,0,1.609223812,0.958,0.411,0,13,Esi2023femaleGene34123
2201,0,1.608370407,0.9,0.293,0,13,Esi2023femaleGene27201
2202,0,1.607728331,0.988,0.509,0,13,Esi2023femaleGene20476
2203,0,1.589432912,0.89,0.268,0,13,Esi2023femaleGene13865
2204,0,1.572398074,0.932,0.363,0,13,Esi2023femaleGene18097
2205,0,1.563532136,0.912,0.308,0,13,Esi2023femaleGene02643
2206,0,1.563319599,0.877,0.229,0,13,Esi2023femaleGene08012
2207,0,1.559935265,0.853,0.254,0,13,Esi2023femaleGene00413
2208,0,1.545244244,0.993,0.344,0,13,Esi2023femaleGene20861
2209,0,1.544417793,0.942,0.342,0,13,Esi2023femaleGene10003
2210,0,1.542781866,0.852,0.24,0,13,Esi2023femaleGene31534
2211,0,1.542171611,0.999,0.604,0,13,Esi2023femaleGene19747
2212,0,1.539456413,0.887,0.3,0,13,Esi2023femaleGene35055
2213,0,1.538195707,0.891,0.272,0,13,Esi2023femaleGene03403
2214,0,1.526092682,0.87,0.261,0,13,Esi2023femaleGene18508
2215,0,1.523165011,0.993,0.544,0,13,Esi2023femaleGene13553
2216,0,1.513243444,0.93,0.35,0,13,Esi2023femaleGene09618
2217,0,1.494861705,0.856,0.243,0,13,Esi2023femaleGene02205
2218,0,1.489494342,0.823,0.264,0,13,Esi2023femaleGene05366
2219,0,1.48919174,0.864,0.26,0,13,Esi2023femaleGene01137
2220,0,1.48796293,0.881,0.237,0,13,Esi2023femaleGene06517
2221,0,1.482259727,0.862,0.206,0,13,Esi2023femaleGene26112
2222,0,1.482188616,0.799,0.232,0,13,Esi2023femaleGene26864
2223,0,1.481661316,0.859,0.238,0,13,Esi2023femaleGene03353
2224,0,1.478444975,0.892,0.267,0,13,Esi2023femaleGene23173
2225,0,1.474624964,0.937,0.378,0,13,Esi2023femaleGene33182
2226,0,1.472202155,0.902,0.3,0,13,Esi2023femaleGene18296
2227,0,1.457523044,0.898,0.284,0,13,Esi2023femaleGene16517
2228,0,1.453445037,0.893,0.265,0,13,Esi2023femaleGene10468
2229,0,1.451090437,0.806,0.252,0,13,Esi2023femaleGene05164
2230,0,1.444188761,0.875,0.276,0,13,Esi2023femaleGene02551
2231,0,1.441766433,0.912,0.22,0,13,Esi2023femaleGene19525
2232,0,1.426300337,0.991,0.533,0,13,Esi2023femaleGene02698
2233,0,1.425092678,0.635,0.091,0,13,Esi2023femaleGene05146
2234,0,1.415033805,0.866,0.153,0,13,Esi2023femaleGene20758
2235,0,1.409075899,0.898,0.267,0,13,Esi2023femaleGene08948
2236,0,1.399598482,0.797,0.168,0,13,Esi2023femaleGene18952
2237,0,1.389499986,0.842,0.243,0,13,Esi2023femaleGene04744
2238,0,1.38782136,0.805,0.18,0,13,Esi2023femaleGene34996
2239,0,1.38433386,0.875,0.268,0,13,Esi2023femaleGene19213
2240,0,1.369313909,0.815,0.216,0,13,Esi2023femaleGene33028
2241,0,1.366093744,0.86,0.213,0,13,Esi2023femaleGene27902
2242,0,1.361659856,0.823,0.192,0,13,Esi2023femaleGene16515
2243,0,1.359765905,0.886,0.251,0,13,Esi2023femaleGene30325
2244,0,1.352610488,0.79,0.201,0,13,Esi2023femaleGene16354
2245,0,1.335418249,0.84,0.221,0,13,Esi2023femaleGene27958
2246,0,1.329268994,0.856,0.224,0,13,Esi2023femaleGene03220
2247,0,1.319518276,0.764,0.163,0,13,Esi2023femaleGene14919
2248,0,1.3122108,0.829,0.198,0,13,Esi2023femaleGene22482
2249,0,1.311339975,0.895,0.194,0,13,Esi2023femaleGene05863
2250,0,1.307201747,0.884,0.274,0,13,Esi2023femaleGene21374
2251,0,1.295918488,0.862,0.248,0,13,Esi2023femaleGene11301
2252,0,1.286564997,0.854,0.209,0,13,Esi2023femaleGene12746
2253,0,1.272775112,0.87,0.269,0,13,Esi2023femaleGene02529
2254,0,1.247273698,0.817,0.196,0,13,Esi2023femaleGene05120
2255,0,1.241457511,0.871,0.217,0,13,Esi2023femaleGene08010
2256,0,1.232617608,0.806,0.208,0,13,Esi2023femaleGene32848
2257,0,1.228286863,0.794,0.19,0,13,Esi2023femaleGene20032
2258,0,1.222507811,0.836,0.225,0,13,Esi2023femaleGene23746
2259,0,1.220076461,0.794,0.23,0,13,Esi2023femaleGene24092
2260,0,1.215177116,0.716,0.104,0,13,Esi2023femaleGene12195
2261,0,1.211071205,0.8,0.206,0,13,Esi2023femaleGene34833
2262,0,1.202930569,0.771,0.217,0,13,Esi2023femaleGene31796
2263,0,1.19974215,0.817,0.176,0,13,Esi2023femaleGene20680
2264,0,1.199039575,0.773,0.175,0,13,Esi2023femaleGene09177
2265,0,1.172781031,0.782,0.185,0,13,Esi2023femaleGene03445
2266,0,1.149811971,0.783,0.12,0,13,Esi2023femaleGene01669
2267,0,1.14603625,0.825,0.236,0,13,Esi2023femaleGene22958
2268,0,1.145172611,0.647,0.096,0,13,Esi2023femaleGene30269
2269,0,1.142686406,0.809,0.1,0,13,Esi2023femaleGene19526
2270,0,1.141129217,0.528,0.085,0,13,Esi2023femaleGene03992
2271,0,1.138065122,0.755,0.172,0,13,Esi2023femaleGene26053
2272,0,1.12834241,0.723,0.151,0,13,Esi2023femaleGene22241
2273,0,1.122192117,0.788,0.234,0,13,Esi2023femaleGene29889
2274,0,1.12152664,0.793,0.205,0,13,Esi2023femaleGene24425
2275,0,1.115658781,0.763,0.183,0,13,Esi2023femaleGene33865
2276,0,1.114348925,0.602,0.183,0,13,Esi2023femaleGene05812
2277,0,1.112332618,0.693,0.103,0,13,Esi2023femaleGene12246
2278,0,1.111931599,0.773,0.183,0,13,Esi2023femaleGene16178
2279,0,1.111920643,0.757,0.143,0,13,Esi2023femaleGene26609
2280,0,1.102147205,0.826,0.199,0,13,Esi2023femaleGene06378
2281,0,1.096667399,0.858,0.273,0,13,Esi2023femaleGene20795
2282,0,1.08242224,0.762,0.213,0,13,Esi2023femaleGene29092
2283,0,1.074844057,0.614,0.102,0,13,Esi2023femaleGene22293
2284,0,1.072179131,0.813,0.247,0,13,Esi2023femaleGene10378
2285,0,1.069886252,0.729,0.17,0,13,Esi2023femaleGene29192
2286,0,1.065962882,0.704,0.102,0,13,Esi2023femaleGene13041
2287,0,1.064002132,0.787,0.179,0,13,Esi2023femaleGene09933
2288,0,1.062125006,0.829,0.194,0,13,Esi2023femaleGene25054
2289,0,1.061327693,0.612,0.076,0,13,Esi2023femaleGene23128
2290,0,1.054721979,0.778,0.123,0,13,Esi2023femaleGene16955
2291,0,1.054078065,0.813,0.2,0,13,Esi2023femaleGene33390
2292,0,1.050487709,0.771,0.171,0,13,Esi2023femaleGene09089
2293,0,1.026719958,0.802,0.158,0,13,Esi2023femaleGene25118
2294,0,1.02492509,0.701,0.153,0,13,Esi2023femaleGene18947
2295,0,1.024583034,0.737,0.113,0,13,Esi2023femaleGene30240
2296,0,1.011302323,0.729,0.196,0,13,Esi2023femaleGene03664
2297,0,1.005204553,0.73,0.161,0,13,Esi2023femaleGene06188
2298,0,1.003776786,0.669,0.143,0,13,Esi2023femaleGene02048
2299,0,1.002746409,0.774,0.183,0,13,Esi2023femaleGene22569
2300,0,0.99800688,0.611,0.102,0,13,Esi2023femaleGene34293
2301,0,0.997184078,0.647,0.163,0,13,Esi2023femaleGene26344
2302,0,0.986245694,0.755,0.156,0,13,Esi2023femaleGene05090
2303,0,0.98513223,0.633,0.07,0,13,Esi2023femaleGene20834
2304,0,0.980913451,0.713,0.147,0,13,Esi2023femaleGene07077
2305,0,0.970720735,0.676,0.121,0,13,Esi2023femaleGene20698
2306,0,0.970061061,0.759,0.183,0,13,Esi2023femaleGene15517
2307,0,0.962375729,0.808,0.172,0,13,Esi2023femaleGene00313
2308,0,0.959304144,0.812,0.127,0,13,Esi2023femaleGene20009
2309,0,0.958346311,0.715,0.134,0,13,Esi2023femaleGene02115
2310,0,0.93954683,0.681,0.136,0,13,Esi2023femaleGene03531
2311,0,0.93890696,0.746,0.136,0,13,Esi2023femaleGene09056
2312,0,0.910364395,0.62,0.136,0,13,Esi2023femaleGene21505
2313,0,0.908104352,0.755,0.161,0,13,Esi2023femaleGene27634
2314,0,0.900115478,0.713,0.133,0,13,Esi2023femaleGene07202
2315,0,0.899353012,0.573,0.076,0,13,Esi2023femaleGene17495
2316,0,0.898788062,0.72,0.139,0,13,Esi2023femaleGene26893
2317,0,0.898683137,0.579,0.057,0,13,Esi2023femaleGene20798
2318,0,0.895850004,0.726,0.147,0,13,Esi2023femaleGene21240
2319,0,0.895057833,0.74,0.175,0,13,Esi2023femaleGene21966
2320,0,0.893804511,0.65,0.134,0,13,Esi2023femaleGene31545
2321,0,0.886283155,0.503,0.059,0,13,Esi2023femaleGene06117
2322,0,0.881831394,0.625,0.069,0,13,Esi2023femaleGene02087
2323,0,0.880806162,0.738,0.14,0,13,Esi2023femaleGene13148
2324,0,0.878664787,0.714,0.166,0,13,Esi2023femaleGene34785
2325,0,0.878299679,0.682,0.14,0,13,Esi2023femaleGene34858
2326,0,0.875965107,0.608,0.14,0,13,Esi2023femaleGene20445
2327,0,0.872924076,0.816,0.213,0,13,Esi2023femaleGene07853
2328,0,0.869748751,0.742,0.142,0,13,Esi2023femaleGene05771
2329,0,0.869733526,0.66,0.1,0,13,Esi2023femaleGene01753
2330,0,0.867909578,0.682,0.124,0,13,Esi2023femaleGene19777
2331,0,0.867121494,0.703,0.144,0,13,Esi2023femaleGene32904
2332,0,0.862590482,0.744,0.144,0,13,Esi2023femaleGene32571
2333,0,0.85819148,0.665,0.123,0,13,Esi2023femaleGene05094
2334,0,0.855001471,0.704,0.125,0,13,Esi2023femaleGene32190
2335,0,0.850632528,0.634,0.11,0,13,Esi2023femaleGene17105
2336,0,0.848749272,0.705,0.155,0,13,Esi2023femaleGene29239
2337,0,0.848659238,0.695,0.127,0,13,Esi2023femaleGene04671
2338,0,0.845257389,0.657,0.117,0,13,Esi2023femaleGene24804
2339,0,0.844812465,0.67,0.111,0,13,Esi2023femaleGene29521
2340,0,0.844136322,0.54,0.069,0,13,Esi2023femaleGene22952
2341,0,0.8429654,0.664,0.111,0,13,Esi2023femaleGene06380
2342,0,0.838289243,0.69,0.14,0,13,Esi2023femaleGene24300
2343,0,0.834000602,0.714,0.133,0,13,Esi2023femaleGene22567
2344,0,0.832308495,0.611,0.114,0,13,Esi2023femaleGene20081
2345,0,0.831297382,0.532,0.094,0,13,Esi2023femaleGene04326
2346,0,0.827977839,0.722,0.137,0,13,Esi2023femaleGene13024
2347,0,0.827919673,0.681,0.132,0,13,Esi2023femaleGene13033
2348,0,0.824561812,0.624,0.136,0,13,Esi2023femaleGene24964
2349,0,0.821096412,0.727,0.194,0,13,Esi2023femaleGene34807
2350,0,0.804297324,0.657,0.106,0,13,Esi2023femaleGene13225
2351,0,0.800424344,0.682,0.129,0,13,Esi2023femaleGene11016
2352,0,0.797179313,0.631,0.091,0,13,Esi2023femaleGene07993
2353,0,0.794743939,0.657,0.099,0,13,Esi2023femaleGene00703
2354,0,0.788155727,0.564,0.059,0,13,Esi2023femaleGene06713
2355,0,0.786968007,0.643,0.116,0,13,Esi2023femaleGene32657
2356,0,0.782393968,0.643,0.135,0,13,Esi2023femaleGene33638
2357,0,0.775016065,0.589,0.106,0,13,Esi2023femaleGene29624
2358,0,0.772786379,0.591,0.099,0,13,Esi2023femaleGene07184
2359,0,0.770692606,0.675,0.138,0,13,Esi2023femaleGene20139
2360,0,0.770261812,0.52,0.078,0,13,Esi2023femaleGene12194
2361,0,0.765431936,0.534,0.077,0,13,Esi2023femaleGene29536
2362,0,0.763286882,0.521,0.07,0,13,Esi2023femaleGene13321
2363,0,0.763237143,0.637,0.097,0,13,Esi2023femaleGene15979
2364,0,0.763205191,0.618,0.09,0,13,Esi2023femaleGene21652
2365,0,0.760271868,0.64,0.121,0,13,Esi2023femaleGene05391
2366,0,0.758051884,0.641,0.096,0,13,Esi2023femaleGene14403
2367,0,0.747559356,0.613,0.114,0,13,Esi2023femaleGene05138
2368,0,0.74667464,0.597,0.076,0,13,Esi2023femaleGene20247
2369,0,0.740402066,0.508,0.065,0,13,Esi2023femaleGene06114
2370,0,0.73438973,0.666,0.132,0,13,Esi2023femaleGene29522
2371,0,0.731388202,0.562,0.064,0,13,Esi2023femaleGene23665
2372,0,0.727991056,0.623,0.095,0,13,Esi2023femaleGene01159
2373,0,0.726609804,0.708,0.173,0,13,Esi2023femaleGene31492
2374,0,0.725195586,0.7,0.141,0,13,Esi2023femaleGene16239
2375,0,0.725055726,0.539,0.126,0,13,Esi2023femaleGene00542
2376,0,0.724692952,0.613,0.128,0,13,Esi2023femaleGene34647
2377,0,0.723603275,0.647,0.12,0,13,Esi2023femaleGene23941
2378,0,0.720697503,0.702,0.14,0,13,Esi2023femaleGene33827
2379,0,0.720372536,0.611,0.093,0,13,Esi2023femaleGene34350
2380,0,0.719777868,0.611,0.1,0,13,Esi2023femaleGene03201
2381,0,0.718759049,0.643,0.127,0,13,Esi2023femaleGene08916
2382,0,0.718423014,0.594,0.107,0,13,Esi2023femaleGene21167
2383,0,0.717058434,0.57,0.179,0,13,Esi2023femaleGene20309
2384,0,0.714607996,0.573,0.086,0,13,Esi2023femaleGene22922
2385,0,0.710161133,0.641,0.147,0,13,Esi2023femaleGene11220
2386,0,0.706211831,0.59,0.102,0,13,Esi2023femaleGene14248
2387,0,0.705861958,0.686,0.158,0,13,Esi2023femaleGene11885
2388,0,0.70457274,0.543,0.085,0,13,Esi2023femaleGene13694
2389,0,0.70360704,0.54,0.081,0,13,Esi2023femaleGene16525
2390,0,0.699682253,0.587,0.083,0,13,Esi2023femaleGene13864
2391,0,0.689874599,0.584,0.081,0,13,Esi2023femaleGene32774
2392,0,0.685203184,0.534,0.073,0,13,Esi2023femaleGene24787
2393,0,0.683488198,0.574,0.097,0,13,Esi2023femaleGene11774
2394,0,0.677672538,0.626,0.117,0,13,Esi2023femaleGene21345
2395,0,0.671067599,0.529,0.094,0,13,Esi2023femaleGene30232
2396,0,0.667686948,0.576,0.102,0,13,Esi2023femaleGene20748
2397,0,0.664810245,0.575,0.129,0,13,Esi2023femaleGene16719
2398,0,0.663946152,0.57,0.097,0,13,Esi2023femaleGene06187
2399,0,0.663567729,0.57,0.127,0,13,Esi2023femaleGene22212
2400,0,0.66169851,0.568,0.096,0,13,Esi2023femaleGene10653
2401,0,0.659784444,0.63,0.12,0,13,Esi2023femaleGene30241
2402,0,0.659211783,0.577,0.093,0,13,Esi2023femaleGene12736
2403,0,0.65615434,0.579,0.096,0,13,Esi2023femaleGene08500
2404,0,0.655687425,0.532,0.075,0,13,Esi2023femaleGene07957
2405,0,0.654060288,0.566,0.093,0,13,Esi2023femaleGene19112
2406,0,0.653449711,0.565,0.1,0,13,Esi2023femaleGene28470
2407,0,0.651044046,0.504,0.08,0,13,Esi2023femaleGene11734
2408,0,0.649614244,0.568,0.107,0,13,Esi2023femaleGene28281
2409,0,0.647895902,0.512,0.104,0,13,Esi2023femaleGene33244
2410,0,0.640550262,0.563,0.095,0,13,Esi2023femaleGene26072
2411,0,0.639219428,0.519,0.098,0,13,Esi2023femaleGene29514
2412,0,0.636439614,0.612,0.179,0,13,Esi2023femaleGene00681
2413,0,0.634038238,0.516,0.076,0,13,Esi2023femaleGene19470
2414,0,0.632982908,0.552,0.078,0,13,Esi2023femaleGene34324
2415,0,0.630449886,0.567,0.109,0,13,Esi2023femaleGene32671
2416,0,0.629935802,0.584,0.101,0,13,Esi2023femaleGene31494
2417,0,0.628411317,0.523,0.102,0,13,Esi2023femaleGene08841
2418,0,0.626594021,0.522,0.069,0,13,Esi2023femaleGene11127
2419,0,0.625954442,0.562,0.093,0,13,Esi2023femaleGene26501
2420,0,0.62517601,0.506,0.065,0,13,Esi2023femaleGene22402
2421,0,0.621597534,0.551,0.084,0,13,Esi2023femaleGene14335
2422,0,0.620308519,0.536,0.098,0,13,Esi2023femaleGene02017
2423,0,0.619606054,0.548,0.104,0,13,Esi2023femaleGene29537
2424,0,0.616541203,0.556,0.099,0,13,Esi2023femaleGene34983
2425,0,0.613468145,0.55,0.102,0,13,Esi2023femaleGene21965
2426,0,0.609361066,0.567,0.114,0,13,Esi2023femaleGene02914
2427,0,0.607234586,0.529,0.093,0,13,Esi2023femaleGene31030
2428,0,0.602734291,0.562,0.106,0,13,Esi2023femaleGene00997
2429,0,0.600657317,0.537,0.099,0,13,Esi2023femaleGene19561
2430,0,0.600452546,0.533,0.1,0,13,Esi2023femaleGene33769
2431,0,0.600196535,0.524,0.092,0,13,Esi2023femaleGene22431
2432,0,0.599463737,0.575,0.138,0,13,Esi2023femaleGene19539
2433,0,0.595547096,0.521,0.076,0,13,Esi2023femaleGene24575
2434,0,0.594171169,0.508,0.08,0,13,Esi2023femaleGene23672
2435,0,0.592427791,0.522,0.086,0,13,Esi2023femaleGene12396
2436,0,0.592352107,0.558,0.106,0,13,Esi2023femaleGene04065
2437,0,0.590783189,0.55,0.1,0,13,Esi2023femaleGene26378
2438,0,0.576661496,0.501,0.084,0,13,Esi2023femaleGene21176
2439,0,0.573971305,0.51,0.084,0,13,Esi2023femaleGene02718
2440,0,0.562829357,0.543,0.099,0,13,Esi2023femaleGene09670
2441,0,0.559362314,0.507,0.097,0,13,Esi2023femaleGene15724
2442,0,0.556217841,0.508,0.098,0,13,Esi2023femaleGene23863
2443,0,0.556021776,0.572,0.131,0,13,Esi2023femaleGene34531
2444,0,0.54334136,0.5,0.086,0,13,Esi2023femaleGene24747
2445,0,0.536365017,0.525,0.137,0,13,Esi2023femaleGene11093
2446,0,0.532203616,0.523,0.109,0,13,Esi2023femaleGene26710
2447,0,0.524720954,0.615,0.153,0,13,Esi2023femaleGene09811
2448,0,0.481296454,0.666,0.206,0,13,Esi2023femaleGene22681
2449,0,0.464584801,0.521,0.151,0,13,Esi2023femaleGene02660
2450,0,0.402523788,0.546,0.151,0,13,Esi2023femaleGene13172
2451,0,3.306359373,1,0.586,0,3,Esi2023femaleGene19747
2452,0,2.783924974,0.999,0.363,0,3,Esi2023femaleGene24782
2453,0,2.547375217,0.999,0.355,0,3,Esi2023femaleGene03247
2454,0,2.519544927,0.994,0.366,0,3,Esi2023femaleGene21101
2455,0,2.473059815,0.998,0.486,0,3,Esi2023femaleGene20476
2456,0,2.422379631,0.998,0.363,0,3,Esi2023femaleGene16831
2457,0,2.417189298,0.998,0.375,0,3,Esi2023femaleGene08469
2458,0,2.407895219,0.991,0.308,0,3,Esi2023femaleGene14382
2459,0,2.35989728,0.994,0.428,0,3,Esi2023femaleGene26604
2460,0,2.344660043,0.991,0.38,0,3,Esi2023femaleGene30239
2461,0,2.341496103,0.993,0.291,0,3,Esi2023femaleGene35096
2462,0,2.316358089,0.996,0.482,0,3,Esi2023femaleGene20426
2463,0,2.304224691,0.993,0.401,0,3,Esi2023femaleGene20447
2464,0,2.29426878,0.98,0.243,0,3,Esi2023femaleGene13867
2465,0,2.279462715,0.989,0.3,0,3,Esi2023femaleGene06189
2466,0,2.277365142,1,0.523,0,3,Esi2023femaleGene13553
2467,0,2.275702843,0.994,0.35,0,3,Esi2023femaleGene30693
2468,0,2.264499662,0.962,0.219,0,3,Esi2023femaleGene00413
2469,0,2.252914867,0.99,0.336,0,3,Esi2023femaleGene15767
2470,0,2.172360719,0.984,0.271,0,3,Esi2023femaleGene04087
2471,0,2.169191919,0.984,0.295,0,3,Esi2023femaleGene03100
2472,0,2.167161369,0.993,0.317,0,3,Esi2023femaleGene30873
2473,0,2.128562601,0.981,0.33,0,3,Esi2023femaleGene27056
2474,0,2.127292453,0.994,0.512,0,3,Esi2023femaleGene02698
2475,0,2.113815651,0.988,0.384,0,3,Esi2023femaleGene12716
2476,0,2.111697589,0.983,0.326,0,3,Esi2023femaleGene31417
2477,0,2.104799925,0.994,0.396,0,3,Esi2023femaleGene08606
2478,0,2.090932299,0.979,0.233,0,3,Esi2023femaleGene13865
2479,0,2.049365032,0.977,0.267,0,3,Esi2023femaleGene18296
2480,0,2.039737472,0.99,0.333,0,3,Esi2023femaleGene18097
2481,0,2.010131152,0.969,0.313,0,3,Esi2023femaleGene10003
2482,0,1.989631816,0.979,0.276,0,3,Esi2023femaleGene02643
2483,0,1.985011226,0.94,0.352,0,3,Esi2023femaleGene33182
2484,0,1.978667281,0.959,0.276,0,3,Esi2023femaleGene06254
2485,0,1.959477123,0.97,0.274,0,3,Esi2023femaleGene13879
2486,0,1.950770341,0.978,0.25,0,3,Esi2023femaleGene16517
2487,0,1.932935706,0.95,0.342,0,3,Esi2023femaleGene27203
2488,0,1.92455017,0.965,0.385,0,3,Esi2023femaleGene34123
2489,0,1.910974098,0.979,0.332,0,3,Esi2023femaleGene24035
2490,0,1.896290903,0.977,0.319,0,3,Esi2023femaleGene06518
2491,0,1.853923024,0.968,0.233,0,3,Esi2023femaleGene23173
2492,0,1.84930353,0.962,0.299,0,3,Esi2023femaleGene23762
2493,0,1.815411728,0.966,0.293,0,3,Esi2023femaleGene04080
2494,0,1.811672362,0.918,0.245,0,3,Esi2023femaleGene02551
2495,0,1.806617939,0.963,0.322,0,3,Esi2023femaleGene09618
2496,0,1.776061006,0.974,0.259,0,3,Esi2023femaleGene09865
2497,0,1.702107686,0.932,0.206,0,3,Esi2023femaleGene31534
2498,0,1.695834972,0.963,0.231,0,3,Esi2023femaleGene10468
2499,0,1.690256576,0.953,0.261,0,3,Esi2023femaleGene27201
2500,0,1.610518559,0.944,0.227,0,3,Esi2023femaleGene01137
2501,0,1.608720856,0.9,0.211,0,3,Esi2023femaleGene04744
2502,0,1.596175438,0.905,0.22,0,3,Esi2023femaleGene05164
2503,0,1.585742324,0.943,0.254,0,3,Esi2023femaleGene23525
2504,0,1.560879654,0.937,0.218,0,3,Esi2023femaleGene30325
2505,0,1.548834854,0.934,0.27,0,3,Esi2023femaleGene35055
2506,0,1.533418593,0.878,0.239,0,3,Esi2023femaleGene08948
2507,0,1.532580888,0.933,0.186,0,3,Esi2023femaleGene27958
2508,0,1.515057652,0.899,0.245,0,3,Esi2023femaleGene21374
2509,0,1.510993201,0.914,0.238,0,3,Esi2023femaleGene19213
2510,0,1.504482389,0.912,0.211,0,3,Esi2023femaleGene02205
2511,0,1.488534614,0.925,0.229,0,3,Esi2023femaleGene18508
2512,0,1.470015034,0.906,0.217,0,3,Esi2023femaleGene11301
2513,0,1.463523032,0.91,0.173,0,3,Esi2023femaleGene26112
2514,0,1.462010721,0.922,0.203,0,3,Esi2023femaleGene22958
2515,0,1.451058464,0.887,0.241,0,3,Esi2023femaleGene02529
2516,0,1.419061591,0.851,0.237,0,3,Esi2023femaleGene05366
2517,0,1.403226357,0.856,0.186,0,3,Esi2023femaleGene31796
2518,0,1.389537012,0.91,0.206,0,3,Esi2023femaleGene06517
2519,0,1.381551562,0.805,0.185,0,3,Esi2023femaleGene29092
2520,0,1.380062414,0.904,0.164,0,3,Esi2023femaleGene22482
2521,0,1.378725811,0.894,0.166,0,3,Esi2023femaleGene33390
2522,0,1.378015913,0.829,0.206,0,3,Esi2023femaleGene29889
2523,0,1.373978924,0.866,0.217,0,3,Esi2023femaleGene10378
2524,0,1.367965013,0.828,0.202,0,3,Esi2023femaleGene24092
2525,0,1.36162673,0.902,0.244,0,3,Esi2023femaleGene03403
2526,0,1.314684225,0.868,0.158,0,3,Esi2023femaleGene20032
2527,0,1.312861011,0.868,0.195,0,3,Esi2023femaleGene23746
2528,0,1.30556205,0.828,0.188,0,3,Esi2023femaleGene33028
